Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,GPA_Change_Over_Semester,Percentage_Of_AI_Usage,Weekly_Study_Hours
118642,Arts,Sophomore,3.481,Copywriting/Drafting,Beginner,2,TRUE,2,Allowed_With_Citation,3,3.787,88.89,Medium,-0.306,0.373,16.07
118643,Humanities,Junior,3.756,Ideation,Beginner,1,FALSE,1,Allowed_With_Citation,2,3.824,59.84,Low,-0.068,0.044,20.58
118644,Humanities,Sophomore,3.322,Copywriting/Drafting,Advanced,5,FALSE,1,Allowed_With_Citation,2,3.32,76.61,Medium,0.002,0.764,4.24
118645,Arts,Junior,3.22,Direct_Answer_Generation,Advanced,5,TRUE,6,Allowed_With_Citation,10,2.73,52.72,High,0.49,0.859,39.73
118646,Humanities,Senior,3.271,Debugging/Troubleshooting,Beginner,3,TRUE,3,Actively_Encouraged,5,3.879,96.3,High,-0.608,0.425,28.63
118647,STEM,Freshman,3.82,Direct_Answer_Generation,Advanced,3,TRUE,2,Allowed_With_Citation,5,3.855,83.37,Medium,-0.035,0.054,9.55
118648,Business,Sophomore,3.196,Ideation,Advanced,4,FALSE,3,Allowed_With_Citation,1,3.234,76.9,Low,-0.038,0.062,13.92
118649,STEM,Junior,3.777,Summarizing_Reading,Intermediate,2,FALSE,6,Allowed_With_Citation,9,4,99.52,High,-0.223,0.552,29.57
118650,Business,Sophomore,3.675,Ideation,Advanced,4,TRUE,9,Allowed_With_Citation,7,3.772,72.68,High,-0.097,0.698,35.75
118651,Humanities,Sophomore,3.323,Copywriting/Drafting,Intermediate,2,FALSE,6,Strict_Ban,10,3.264,52.99,High,0.059,0.781,36.17
118652,STEM,Junior,3.199,Summarizing_Reading,Beginner,1,TRUE,2,Allowed_With_Citation,4,3.519,63.16,Medium,-0.32,0.565,23.27
118653,Medical,Sophomore,3.614,Summarizing_Reading,Intermediate,4,FALSE,5,Allowed_With_Citation,8,3.915,100,Low,-0.301,0.124,23.4
118654,Arts,Sophomore,3.634,Summarizing_Reading,Advanced,3,TRUE,5,Allowed_With_Citation,5,3.598,90.03,High,0.036,0.1,12.74
118655,Arts,Junior,3.834,Copywriting/Drafting,Advanced,4,FALSE,3,Actively_Encouraged,5,4,91.43,High,-0.166,0.423,30.55
118656,Business,Junior,3.126,Ideation,Beginner,2,FALSE,3,Strict_Ban,4,3.502,78.04,Medium,-0.376,0.102,12.2
118657,Arts,Senior,3.215,Copywriting/Drafting,Beginner,3,FALSE,4,Actively_Encouraged,6,3.759,67.17,Medium,-0.544,0.245,25.31
118658,Arts,Senior,3.854,Copywriting/Drafting,Beginner,1,FALSE,2,Actively_Encouraged,1,4,65.23,High,-0.146,0.684,30.35
118659,Business,Graduate,1.758,Ideation,Beginner,1,FALSE,3,Actively_Encouraged,3,2.287,66.04,Medium,-0.529,0.377,21.29
118660,Medical,Freshman,3.676,Copywriting/Drafting,Intermediate,4,FALSE,4,Allowed_With_Citation,7,3.554,77.64,Low,0.122,0.462,18
118661,STEM,Junior,2.649,Debugging/Troubleshooting,Beginner,2,FALSE,4,Allowed_With_Citation,6,3.076,87.95,Medium,-0.427,0.653,27.35
118662,Medical,Junior,3.879,Ideation,Advanced,4,FALSE,4,Allowed_With_Citation,3,4,89.27,Low,-0.121,0.06,23.42
118663,Humanities,Graduate,2.543,Copywriting/Drafting,Advanced,4,TRUE,6,Actively_Encouraged,7,3.176,73.98,Medium,-0.633,0.467,23.25
118664,Business,Graduate,3.437,Debugging/Troubleshooting,Advanced,4,FALSE,1,Strict_Ban,5,4,95.34,Medium,-0.563,0.392,10.74
118665,STEM,Senior,3.574,Debugging/Troubleshooting,Advanced,3,FALSE,5,Allowed_With_Citation,9,4,90.51,High,-0.426,0.561,17.47
118666,Business,Junior,2.867,Summarizing_Reading,Beginner,2,TRUE,6,Actively_Encouraged,4,3.089,65.61,High,-0.222,0.607,23.36
118667,Business,Freshman,3.329,Summarizing_Reading,Beginner,1,FALSE,4,Strict_Ban,1,3.319,49.37,Medium,0.01,0.322,12.97
118668,Medical,Sophomore,3.347,Debugging/Troubleshooting,Beginner,1,TRUE,2,Allowed_With_Citation,1,3.255,42.19,High,0.092,0.219,8.02
118669,Medical,Junior,2.78,Ideation,Intermediate,3,TRUE,3,Allowed_With_Citation,7,3.239,77.57,High,-0.459,0.568,12.31
118670,Medical,Freshman,3.292,Direct_Answer_Generation,Intermediate,2,FALSE,4,Actively_Encouraged,6,3.584,79.6,Low,-0.292,0.161,21.12
118671,Humanities,Freshman,2.876,Copywriting/Drafting,Intermediate,2,FALSE,3,Actively_Encouraged,4,2.741,59.58,Medium,0.135,0.181,6.29
118672,Medical,Graduate,2.87,Summarizing_Reading,Beginner,1,FALSE,2,Allowed_With_Citation,5,2.838,63.58,Medium,0.032,0.533,16.67
118673,Humanities,Graduate,2.822,Copywriting/Drafting,Advanced,5,FALSE,2,Actively_Encouraged,5,3.105,82.62,High,-0.283,0.451,22.66
118674,Arts,Freshman,3.235,Debugging/Troubleshooting,Beginner,3,TRUE,3,Actively_Encouraged,3,3.415,42.85,Low,-0.18,0.445,15.79
118675,STEM,Graduate,3.119,Debugging/Troubleshooting,Beginner,3,FALSE,1,Allowed_With_Citation,2,3.174,52.36,Medium,-0.055,0.048,9.08
118676,Business,Graduate,1.726,Ideation,Beginner,2,FALSE,4,Allowed_With_Citation,3,2.17,60.95,High,-0.444,0.632,17.61
118677,Medical,Junior,3.837,Ideation,Intermediate,5,FALSE,2,Allowed_With_Citation,6,4,66.41,Low,-0.163,0.36,28.01
118678,Medical,Junior,2.452,Summarizing_Reading,Advanced,3,FALSE,3,Allowed_With_Citation,3,2.607,67.91,Medium,-0.155,0.478,24.83
118679,Business,Graduate,3.097,Ideation,Beginner,2,FALSE,6,Allowed_With_Citation,2,3.33,94.39,Low,-0.233,0.379,22.55
118680,Arts,Freshman,2.857,Debugging/Troubleshooting,Intermediate,2,FALSE,3,Allowed_With_Citation,8,3.287,67.33,Medium,-0.43,0.314,26.72
118681,STEM,Senior,2.018,Debugging/Troubleshooting,Intermediate,4,FALSE,3,Allowed_With_Citation,5,2.185,62.97,Low,-0.167,0.774,10.38
118682,Business,Sophomore,3.596,Ideation,Beginner,3,TRUE,4,Strict_Ban,7,3.749,57.99,Low,-0.153,0.081,13.85
118683,Business,Senior,2.153,Ideation,Beginner,2,TRUE,4,Allowed_With_Citation,4,2.277,78.15,Low,-0.124,0.635,13.66
118684,STEM,Sophomore,2.781,Debugging/Troubleshooting,Beginner,2,FALSE,1,Strict_Ban,3,2.989,53.22,Low,-0.208,0.544,9.02
118685,STEM,Junior,2.552,Ideation,Beginner,1,TRUE,7,Allowed_With_Citation,4,2.699,50.56,High,-0.147,0.78,25.68
118686,STEM,Senior,2.455,Direct_Answer_Generation,Intermediate,4,TRUE,7,Allowed_With_Citation,4,1.877,24.42,High,0.578,0.842,47.5
118687,Business,Freshman,3.347,Ideation,Intermediate,2,FALSE,1,Allowed_With_Citation,3,3.457,59.73,Medium,-0.11,0.323,17.72
118688,STEM,Senior,3.165,Debugging/Troubleshooting,Advanced,4,TRUE,5,Actively_Encouraged,7,3.936,85.36,Medium,-0.771,0.702,32.87
118689,Humanities,Graduate,3.702,Copywriting/Drafting,Beginner,1,FALSE,2,Allowed_With_Citation,4,3.972,96.58,Low,-0.27,0.311,16.38
118690,Humanities,Graduate,3.553,Direct_Answer_Generation,Advanced,4,FALSE,3,Allowed_With_Citation,1,3.66,80.79,Medium,-0.107,0.301,17.8
118691,Business,Graduate,3.009,Copywriting/Drafting,Beginner,1,FALSE,6,Allowed_With_Citation,1,3.361,100,Medium,-0.352,0.467,20.15
118692,Business,Junior,2.617,Debugging/Troubleshooting,Intermediate,4,TRUE,3,Strict_Ban,5,2.401,89.34,Medium,0.216,0.903,10.34
118693,Business,Senior,2.82,Ideation,Advanced,3,TRUE,1,Actively_Encouraged,2,3.215,64.74,Medium,-0.395,0.175,12.7
118694,Business,Junior,2.725,Debugging/Troubleshooting,Intermediate,3,FALSE,3,Actively_Encouraged,6,3.197,85.54,Medium,-0.472,0.376,22.47
118695,Humanities,Junior,2.886,Copywriting/Drafting,Beginner,3,FALSE,1,Allowed_With_Citation,2,3.031,61.22,Medium,-0.145,0.067,13.62
118696,Humanities,Sophomore,3.858,Debugging/Troubleshooting,Beginner,2,FALSE,3,Allowed_With_Citation,2,4,84.11,Medium,-0.142,0.256,24.56
118697,Arts,Sophomore,3.1,Copywriting/Drafting,Advanced,3,FALSE,1,Allowed_With_Citation,1,2.915,100,Medium,0.185,0.04,6.77
118698,Humanities,Freshman,3.051,Copywriting/Drafting,Intermediate,1,TRUE,2,Actively_Encouraged,7,3.318,65.53,High,-0.267,0.649,12.01
118699,STEM,Junior,3.043,Debugging/Troubleshooting,Advanced,3,FALSE,6,Actively_Encouraged,4,3.549,95.33,Medium,-0.506,0.806,32.91
118700,Business,Sophomore,3.312,Ideation,Intermediate,4,TRUE,3,Allowed_With_Citation,4,3.66,81.42,Medium,-0.348,0.312,20.2
118701,Humanities,Freshman,2.303,Copywriting/Drafting,Intermediate,2,FALSE,3,Allowed_With_Citation,5,2.648,85.58,Medium,-0.345,0.23,20.35
118702,Arts,Freshman,3.29,Direct_Answer_Generation,Intermediate,2,TRUE,5,Actively_Encouraged,5,3.291,66.62,High,-0.001,0.933,14.92
118703,Humanities,Sophomore,2.927,Ideation,Intermediate,1,FALSE,4,Allowed_With_Citation,8,3.071,62.83,High,-0.144,0.471,15.31
118704,Business,Graduate,3.695,Summarizing_Reading,Intermediate,3,FALSE,4,Strict_Ban,3,3.636,88.14,High,0.059,0.75,10.87
118705,STEM,Junior,2.458,Debugging/Troubleshooting,Intermediate,2,FALSE,4,Actively_Encouraged,7,2.765,59.64,High,-0.307,0.116,15.94
118706,Humanities,Junior,3.853,Copywriting/Drafting,Beginner,3,TRUE,3,Strict_Ban,8,4,74.35,Low,-0.147,0.155,11.76
118707,Humanities,Freshman,3.338,Copywriting/Drafting,Advanced,5,FALSE,3,Strict_Ban,6,3.271,87.83,Low,0.067,0.437,15.34
118708,Arts,Junior,3.098,Copywriting/Drafting,Beginner,2,TRUE,5,Strict_Ban,10,3.196,60.28,High,-0.098,0.486,39.23
118709,Medical,Senior,2.65,Summarizing_Reading,Intermediate,3,FALSE,2,Strict_Ban,5,2.572,89.89,Medium,0.078,0.329,7.02
118710,Humanities,Freshman,3.025,Copywriting/Drafting,Advanced,3,FALSE,6,Allowed_With_Citation,5,3.06,79.53,Low,-0.035,0.657,28
118711,Arts,Graduate,3.433,Debugging/Troubleshooting,Beginner,2,FALSE,5,Allowed_With_Citation,5,3.508,76.3,High,-0.075,0.826,19.62
118712,Business,Graduate,3.285,Ideation,Beginner,3,FALSE,4,Allowed_With_Citation,4,3.553,71.75,Medium,-0.268,0.078,23.06
118713,Medical,Graduate,3.694,Summarizing_Reading,Intermediate,1,FALSE,5,Allowed_With_Citation,4,4,100,High,-0.306,0.306,20.98
118714,Arts,Sophomore,3.476,Copywriting/Drafting,Beginner,3,TRUE,6,Actively_Encouraged,4,3.397,65.42,Medium,0.079,0.608,26.55
118715,STEM,Senior,3.436,Ideation,Beginner,1,FALSE,2,Allowed_With_Citation,7,3.727,80.93,Medium,-0.291,0.032,10.29
118716,Business,Sophomore,2.849,Ideation,Beginner,1,FALSE,5,Actively_Encouraged,4,3.054,69.29,High,-0.205,0.445,31.64
118717,Business,Senior,3.584,Copywriting/Drafting,Beginner,1,TRUE,4,Allowed_With_Citation,3,3.773,68.13,Low,-0.189,0.271,23.41
118718,STEM,Graduate,3.104,Summarizing_Reading,Beginner,2,TRUE,9,Allowed_With_Citation,7,3.465,74.56,High,-0.361,0.742,53.91
118719,STEM,Freshman,3.486,Copywriting/Drafting,Advanced,3,FALSE,7,Actively_Encouraged,6,3.757,89.2,High,-0.271,0.594,23.75
118720,Medical,Freshman,3.472,Debugging/Troubleshooting,Intermediate,4,TRUE,7,Actively_Encouraged,8,3.785,82.11,High,-0.313,0.721,38.51
118721,Medical,Freshman,3.157,Summarizing_Reading,Intermediate,2,TRUE,3,Strict_Ban,6,3.34,58.53,Medium,-0.183,0.483,23.81
118722,Arts,Senior,3.324,Ideation,Advanced,3,TRUE,4,Strict_Ban,7,3.427,75.58,Medium,-0.103,0.132,7.25
118723,Medical,Senior,3.189,Ideation,Intermediate,2,TRUE,2,Allowed_With_Citation,1,3.513,48.08,High,-0.324,0.069,18.58
118724,Arts,Junior,3.302,Copywriting/Drafting,Beginner,3,TRUE,6,Allowed_With_Citation,8,3.597,66.61,Medium,-0.295,0.581,36.79
118725,STEM,Senior,3.258,Debugging/Troubleshooting,Advanced,5,TRUE,2,Allowed_With_Citation,4,3.835,100,Medium,-0.577,0.079,23.03
118726,STEM,Senior,3.294,Debugging/Troubleshooting,Advanced,3,TRUE,3,Allowed_With_Citation,2,3.97,100,High,-0.676,0.55,18.9
118727,STEM,Graduate,3.283,Debugging/Troubleshooting,Advanced,3,TRUE,1,Allowed_With_Citation,4,3.908,100,Medium,-0.625,0.357,18.83
118728,STEM,Freshman,3.725,Summarizing_Reading,Advanced,5,FALSE,4,Actively_Encouraged,5,3.847,89.16,Medium,-0.122,0.272,12.96
118729,STEM,Junior,3.426,Ideation,Advanced,4,FALSE,5,Allowed_With_Citation,5,3.626,96.76,High,-0.2,0.759,32.33
118730,Business,Graduate,2.852,Ideation,Intermediate,3,FALSE,4,Allowed_With_Citation,6,3.103,95.34,Medium,-0.251,0.137,19.56
118731,Arts,Junior,2.554,Summarizing_Reading,Intermediate,3,TRUE,2,Actively_Encouraged,3,3.139,84.97,Low,-0.585,0.377,18.65
118732,Arts,Junior,3.295,Debugging/Troubleshooting,Beginner,2,FALSE,5,Actively_Encouraged,6,3.462,53.34,Low,-0.167,0.217,12.97
118733,Business,Graduate,3.59,Ideation,Beginner,1,FALSE,2,Allowed_With_Citation,3,3.432,59.52,Medium,0.158,0.652,2.87
118734,Medical,Senior,3.619,Summarizing_Reading,Intermediate,1,FALSE,2,Allowed_With_Citation,1,3.646,84.41,Medium,-0.027,0.331,9.75
118735,Business,Junior,2.699,Summarizing_Reading,Beginner,3,TRUE,4,Allowed_With_Citation,9,3.044,59.31,High,-0.345,0.632,20.48
118736,Medical,Sophomore,3.523,Direct_Answer_Generation,Intermediate,1,FALSE,1,Allowed_With_Citation,6,3.598,83.88,Low,-0.075,0.13,9.23
118737,Humanities,Graduate,2.69,Debugging/Troubleshooting,Beginner,1,FALSE,2,Allowed_With_Citation,5,3.093,71.18,Low,-0.403,0.063,9.56
118738,STEM,Freshman,3.828,Debugging/Troubleshooting,Intermediate,5,TRUE,8,Actively_Encouraged,5,3.657,56.63,High,0.171,0.822,48.67
118739,Medical,Sophomore,3.046,Direct_Answer_Generation,Beginner,1,FALSE,4,Allowed_With_Citation,2,3.191,82.86,High,-0.145,0.778,17.67
118740,Humanities,Graduate,2.95,Debugging/Troubleshooting,Intermediate,3,FALSE,2,Allowed_With_Citation,2,3.359,82.91,Medium,-0.409,0.107,9.81
118741,Business,Junior,3.077,Ideation,Beginner,3,FALSE,2,Actively_Encouraged,7,3.281,85.03,Low,-0.204,0.213,12.37
118742,Humanities,Junior,2.074,Direct_Answer_Generation,Advanced,4,TRUE,3,Actively_Encouraged,2,2.51,69.34,Low,-0.436,0.091,14.32
118743,Business,Junior,2.777,Copywriting/Drafting,Beginner,1,TRUE,5,Allowed_With_Citation,4,3.069,81.57,Medium,-0.292,0.594,19.89
118744,Medical,Sophomore,3.584,Summarizing_Reading,Advanced,5,TRUE,5,Strict_Ban,5,3.709,85.64,Low,-0.125,0.555,23.5
118745,STEM,Senior,3.263,Copywriting/Drafting,Intermediate,4,FALSE,2,Actively_Encouraged,5,3.515,72.15,High,-0.252,0.655,18.83
118746,Medical,Senior,3.51,Summarizing_Reading,Intermediate,3,TRUE,3,Strict_Ban,6,3.964,80.02,Medium,-0.454,0.299,25.49
118747,STEM,Sophomore,3.865,Copywriting/Drafting,Beginner,3,FALSE,6,Strict_Ban,8,3.735,67.93,Medium,0.13,0.694,29.6
118748,Humanities,Junior,3.2,Copywriting/Drafting,Intermediate,3,TRUE,4,Strict_Ban,2,3.411,57.85,Medium,-0.211,0.105,15.83
118749,STEM,Freshman,3.914,Summarizing_Reading,Intermediate,2,FALSE,2,Actively_Encouraged,6,4,63.38,Low,-0.086,0.37,22.7
118750,Arts,Junior,3.257,Copywriting/Drafting,Intermediate,4,FALSE,1,Allowed_With_Citation,3,3.588,63.75,Medium,-0.331,0.279,11.02
118751,STEM,Senior,3.57,Copywriting/Drafting,Beginner,1,TRUE,5,Allowed_With_Citation,7,3.807,61.01,Medium,-0.237,0.838,29.44
118752,Business,Junior,3.293,Ideation,Beginner,3,TRUE,4,Allowed_With_Citation,6,3.618,97.98,Medium,-0.325,0.229,16.62
118753,STEM,Graduate,3.532,Debugging/Troubleshooting,Advanced,4,FALSE,3,Actively_Encouraged,2,4,88.65,Low,-0.468,0.32,18.52
118754,STEM,Sophomore,2.753,Ideation,Intermediate,3,FALSE,5,Actively_Encouraged,6,2.818,72.05,High,-0.065,0.413,12.19
118755,Arts,Junior,3.504,Copywriting/Drafting,Beginner,1,FALSE,2,Strict_Ban,1,3.973,72.23,High,-0.469,0.605,14.35
118756,STEM,Freshman,3.518,Debugging/Troubleshooting,Advanced,5,FALSE,5,Allowed_With_Citation,7,3.841,76.76,Medium,-0.323,0.451,23.75
118757,STEM,Senior,2.993,Debugging/Troubleshooting,Intermediate,3,TRUE,6,Actively_Encouraged,3,3.015,95.86,High,-0.022,0.871,27.36
118758,STEM,Junior,3.185,Debugging/Troubleshooting,Intermediate,1,FALSE,4,Actively_Encouraged,9,3.599,86.4,Low,-0.414,0.264,28.52
118759,Business,Junior,3.626,Ideation,Beginner,2,FALSE,5,Strict_Ban,8,3.978,42.43,High,-0.352,0.635,35.48
118760,Business,Freshman,3.221,Ideation,Beginner,2,TRUE,4,Actively_Encouraged,6,3.335,54.24,Low,-0.114,0.028,5.7
118761,STEM,Graduate,3.569,Debugging/Troubleshooting,Beginner,2,TRUE,6,Actively_Encouraged,4,3.719,69.96,High,-0.15,0.698,25.46
118762,STEM,Senior,3.527,Debugging/Troubleshooting,Beginner,2,TRUE,1,Allowed_With_Citation,2,3.599,74.3,Medium,-0.072,0.071,12.28
118763,Humanities,Sophomore,2.776,Summarizing_Reading,Advanced,3,TRUE,2,Actively_Encouraged,4,3.089,77.45,Medium,-0.313,0.393,14.17
118764,Humanities,Junior,3.895,Debugging/Troubleshooting,Advanced,4,FALSE,4,Strict_Ban,8,4,100,Medium,-0.105,0.272,14.15
118765,Medical,Junior,3.275,Direct_Answer_Generation,Intermediate,3,FALSE,4,Actively_Encouraged,3,3.316,66.38,High,-0.041,0.251,9.86
118766,Arts,Graduate,2.119,Debugging/Troubleshooting,Intermediate,3,FALSE,4,Strict_Ban,9,2.495,67.92,Medium,-0.376,0.435,29.48
118767,Business,Senior,2.72,Summarizing_Reading,Advanced,5,FALSE,3,Strict_Ban,3,2.745,74.03,Medium,-0.025,0.074,7.54
118768,Humanities,Sophomore,2.993,Copywriting/Drafting,Intermediate,3,TRUE,5,Allowed_With_Citation,5,2.944,75.79,Medium,0.049,0.101,15.37
118769,Business,Graduate,3.04,Ideation,Beginner,1,TRUE,3,Strict_Ban,5,3.148,58.37,Medium,-0.108,0.496,21.06
118770,Arts,Sophomore,3.62,Direct_Answer_Generation,Beginner,3,FALSE,7,Allowed_With_Citation,9,3.699,73.98,High,-0.079,0.323,13.02
118771,Business,Junior,3.436,Debugging/Troubleshooting,Intermediate,4,TRUE,3,Actively_Encouraged,6,3.867,82.71,Medium,-0.431,0.249,17.87
118772,Arts,Senior,3.479,Summarizing_Reading,Beginner,1,TRUE,1,Allowed_With_Citation,2,3.373,58.41,Medium,0.106,0.032,12.97
118773,Business,Sophomore,3.579,Summarizing_Reading,Beginner,3,FALSE,1,Allowed_With_Citation,3,3.936,60.18,Low,-0.357,0.11,19.55
118774,Business,Graduate,3.51,Summarizing_Reading,Beginner,2,FALSE,5,Strict_Ban,3,3.752,49.96,Low,-0.242,0.335,20.9
118775,Humanities,Freshman,3.641,Debugging/Troubleshooting,Beginner,1,TRUE,3,Allowed_With_Citation,4,3.627,75.49,Low,0.014,0.259,6.14
118776,Business,Junior,3.53,Copywriting/Drafting,Beginner,1,FALSE,5,Strict_Ban,8,3.824,63.34,Medium,-0.294,0.655,20.73
118777,STEM,Freshman,3.381,Debugging/Troubleshooting,Advanced,5,FALSE,2,Strict_Ban,2,3.753,99.4,Low,-0.372,0.243,23.16
118778,Arts,Graduate,2.67,Debugging/Troubleshooting,Beginner,1,FALSE,5,Actively_Encouraged,9,3.127,57.19,High,-0.457,0.657,44.04
118779,Arts,Sophomore,3.498,Summarizing_Reading,Advanced,3,FALSE,5,Allowed_With_Citation,1,3.75,77.55,Medium,-0.252,0.605,31.31
118780,Arts,Freshman,3.023,Debugging/Troubleshooting,Intermediate,2,FALSE,1,Allowed_With_Citation,9,3.205,84.76,Low,-0.182,0.024,16.2
118781,Humanities,Freshman,2.761,Copywriting/Drafting,Advanced,5,FALSE,1,Allowed_With_Citation,2,2.899,75.33,Low,-0.138,0.405,10.09
118782,STEM,Sophomore,3.864,Debugging/Troubleshooting,Beginner,2,TRUE,8,Allowed_With_Citation,5,4,61.14,High,-0.136,0.782,51.12
118783,STEM,Junior,3.211,Debugging/Troubleshooting,Intermediate,4,FALSE,5,Allowed_With_Citation,3,3.696,67.13,Medium,-0.485,0.362,22.45
118784,Business,Freshman,3.48,Debugging/Troubleshooting,Beginner,2,TRUE,3,Allowed_With_Citation,2,3.401,59.67,Low,0.079,0.239,12.16
118785,Medical,Freshman,2.842,Ideation,Intermediate,2,FALSE,2,Actively_Encouraged,1,3.445,76.37,Medium,-0.603,0.252,24.57
118786,Business,Freshman,3.722,Debugging/Troubleshooting,Intermediate,4,FALSE,3,Strict_Ban,2,3.785,90.7,Medium,-0.063,0.37,16.55
118787,STEM,Senior,2.649,Debugging/Troubleshooting,Beginner,1,TRUE,3,Strict_Ban,7,2.908,72.96,Medium,-0.259,0.011,7.35
118788,Medical,Sophomore,3.149,Summarizing_Reading,Intermediate,3,FALSE,4,Allowed_With_Citation,1,3.25,67.2,High,-0.101,0.953,21.39
118789,Medical,Junior,3.088,Summarizing_Reading,Beginner,3,FALSE,1,Allowed_With_Citation,5,3.591,70.06,Medium,-0.503,0.524,17.01
118790,Humanities,Freshman,2.653,Copywriting/Drafting,Beginner,3,FALSE,7,Allowed_With_Citation,4,2.823,78.55,High,-0.17,0.688,49.45
118791,Business,Graduate,3.153,Direct_Answer_Generation,Beginner,3,FALSE,1,Actively_Encouraged,1,3.538,91.4,High,-0.385,0.195,15.37
118792,Arts,Sophomore,2.678,Copywriting/Drafting,Beginner,2,FALSE,5,Allowed_With_Citation,5,2.716,52.1,Medium,-0.038,0.388,17.91
118793,Business,Senior,2.888,Debugging/Troubleshooting,Beginner,2,TRUE,3,Strict_Ban,2,2.86,76.27,Medium,0.028,0.123,19.73
118794,Medical,Senior,3.098,Copywriting/Drafting,Beginner,1,TRUE,2,Allowed_With_Citation,4,3.329,67.4,Medium,-0.231,0.461,18.04
118795,STEM,Graduate,3.458,Debugging/Troubleshooting,Beginner,1,TRUE,2,Strict_Ban,2,3.531,74.03,Medium,-0.073,0.851,6.71
118796,Business,Senior,3.066,Ideation,Advanced,5,TRUE,4,Allowed_With_Citation,6,3.329,61.02,Medium,-0.263,0.791,26.07
118797,Business,Junior,3.26,Copywriting/Drafting,Intermediate,3,FALSE,3,Strict_Ban,3,3.503,59.67,Low,-0.243,0.008,14.57
118798,Medical,Freshman,2.832,Summarizing_Reading,Beginner,3,FALSE,1,Actively_Encouraged,4,2.775,74.66,Low,0.057,0.266,15.51
118799,Medical,Freshman,2.989,Debugging/Troubleshooting,Beginner,1,FALSE,4,Actively_Encouraged,4,3.096,74.42,Medium,-0.107,0.728,3.67
118800,Medical,Graduate,3.442,Debugging/Troubleshooting,Advanced,5,FALSE,3,Allowed_With_Citation,3,3.857,75.84,High,-0.415,0.082,8.74
118801,Business,Junior,2.735,Ideation,Beginner,1,TRUE,6,Actively_Encouraged,6,2.917,64.6,High,-0.182,0.846,35.24
118802,Arts,Senior,3.042,Summarizing_Reading,Intermediate,2,FALSE,1,Allowed_With_Citation,2,3.427,59.06,Medium,-0.385,0,12.89
118803,Humanities,Junior,3.694,Copywriting/Drafting,Beginner,2,FALSE,4,Actively_Encouraged,1,3.806,59.72,Low,-0.112,0.363,22.01
118804,Humanities,Graduate,2.005,Debugging/Troubleshooting,Intermediate,2,TRUE,5,Actively_Encouraged,5,2.182,72.54,High,-0.177,0.136,13.36
118805,STEM,Senior,2.925,Copywriting/Drafting,Intermediate,2,TRUE,3,Strict_Ban,3,3.3,57.42,Low,-0.375,0.422,9.31
118806,Arts,Freshman,3.659,Copywriting/Drafting,Beginner,2,TRUE,4,Actively_Encouraged,6,3.568,66.27,High,0.091,0.461,10.41
118807,Medical,Senior,3.179,Direct_Answer_Generation,Intermediate,5,FALSE,3,Actively_Encouraged,4,3.701,90.43,Low,-0.522,0.039,22.42
118808,STEM,Sophomore,3.173,Ideation,Advanced,4,FALSE,1,Allowed_With_Citation,4,3.246,70.98,Medium,-0.073,0.156,21.4
118809,STEM,Senior,3.623,Copywriting/Drafting,Advanced,4,FALSE,6,Actively_Encouraged,10,3.679,77.9,High,-0.056,0.931,24.75
118810,Arts,Graduate,2.636,Summarizing_Reading,Advanced,4,FALSE,1,Actively_Encouraged,4,2.896,85.73,Medium,-0.26,0.048,12.45
118811,Business,Graduate,3.687,Copywriting/Drafting,Advanced,3,FALSE,5,Actively_Encouraged,7,3.928,80.58,High,-0.241,0.573,28.32
118812,Medical,Freshman,3.108,Debugging/Troubleshooting,Beginner,2,FALSE,3,Actively_Encouraged,3,3.105,61.7,Low,0.003,0.22,4.82
118813,STEM,Freshman,3.172,Debugging/Troubleshooting,Beginner,3,TRUE,3,Strict_Ban,4,3.161,51.06,Low,0.011,0.467,22.51
118814,STEM,Senior,2.756,Summarizing_Reading,Intermediate,2,FALSE,4,Actively_Encouraged,4,2.809,80.1,High,-0.053,0.587,17.26
118815,Humanities,Senior,3.947,Ideation,Intermediate,3,FALSE,3,Actively_Encouraged,6,4,77.96,Medium,-0.053,0.337,17.95
118816,STEM,Freshman,3.823,Debugging/Troubleshooting,Beginner,1,TRUE,3,Strict_Ban,2,3.884,84.98,Low,-0.061,0.118,20.21
118817,STEM,Senior,3.693,Debugging/Troubleshooting,Advanced,5,FALSE,3,Allowed_With_Citation,3,3.458,87.86,Medium,0.235,0.778,11.9
118818,STEM,Freshman,2.706,Ideation,Beginner,1,FALSE,3,Allowed_With_Citation,1,2.39,61.19,Medium,0.316,0.747,9.97
